zip_code,population,median_income,median_age
03259,246.0,79375.0,63.3
03260,995.0,118304.0,52.0
03261,4632.0,122294.0,43.5
03262,1194.0,64928.0,49.0
03263,4093.0,64564.0,47.8
03264,6917.0,72025.0,33.0
03266,1929.0,55833.0,52.4
03268,1507.0,97731.0,51.8
03269,2957.0,87530.0,45.9
03273,309.0,176103.0,47.7
03275,12028.0,88475.0,39.4
03276,8811.0,68898.0,44.8
03278,3003.0,86806.0,44.7
03279,763.0,51793.0,53.8
03280,1097.0,85000.0,55.6
03281,9108.0,109779.0,47.5
03282,1083.0,87143.0,47.3
03284,798.0,107614.0,51.3
03285,2715.0,82593.0,45.9
03287,1502.0,110917.0,46.9
03290,5119.0,97035.0,42.2
03291,134.0,,5.5
03293,57.0,,45.9
03301,33986.0,78394.0,40.3
03303,16118.0,81992.0,40.9
03304,8235.0,147951.0,41.7
03307,5638.0,77473.0,51.3
03431,24891.0,69848.0,36.7
03440,2900.0,100833.0,43.6
03441,357.0,31750.0,44.4
03442,1515.0,73519.0,36.9
03443,303.0,,61.0
03444,1686.0,96516.0,51.4
03445,687.0,96750.0,44.0
03446,6535.0,78451.0,50.9
03447,2287.0,85733.0,51.6
03448,871.0,70000.0,44.3
03449,1785.0,85000.0,55.3
03450,977.0,89737.0,56.6
03451,3965.0,67054.0,50.9
03452,5363.0,82167.0,43.8
03455,2292.0,70850.0,41.9
03456,803.0,103333.0,47.7
03457,773.0,92143.0,50.6
03458,6864.0,98067.0,51.6
03461,6446.0,97794.0,35.8
03462,1532.0,109864.0,44.2
03464,927.0,87917.0,51.4
03465,1889.0,57500.0,39.6
03466,1742.0,106994.0,40.6
03467,2042.0,94609.0,55.6
03470,4925.0,67130.0,42.8
03561,6021.0,50881.0,43.9
03570,9485.0,41638.0,44.2
03574,2528.0,81781.0,54.3
03576,2660.0,49205.0,56.3
03579,417.0,60000.0,62.6
03580,1425.0,73011.0,58.4
03581,3285.0,58484.0,53.0
03582,2062.0,51352.0,49.8
03583,972.0,63765.0,58.7
03584,3440.0,75987.0,45.6
03585,2557.0,68068.0,48.9
03586,633.0,124500.0,60.4
03588,1609.0,71538.0,51.8
03590,1193.0,48611.0,49.9
03592,1023.0,59167.0,60.0
03593,408.0,95556.0,55.0
03595,795.0,77500.0,57.8
03597,670.0,59792.0,44.1
03598,3463.0,60504.0,49.9
03601,478.0,74167.0,31.5
03602,2364.0,56696.0,51.1
03603,5218.0,47259.0,49.6
03605,934.0,92500.0,42.8
03607,320.0,88333.0,41.9
03608,3093.0,86042.0,41.5
03609,558.0,79318.0,37.4
03740,1077.0,64904.0,53.6
03741,4164.0,80000.0,45.8
03743,13647.0,53957.0,44.4
03745,1914.0,86779.0,54.3
03748,4547.0,91995.0,52.3
03750,1035.0,207625.0,38.5
03751,374.0,38497.0,70.3
03752,1077.0,59896.0,50.5
03753,3407.0,114201.0,52.3
03755,10170.0,152865.0,26.2
03765,469.0,74000.0,49.7
03766,10334.0,95938.0,39.4
03768,1684.0,135982.0,50.7
03770,638.0,155526.0,27.4
03771,856.0,78958.0,50.7
03773,7758.0,74523.0,46.4
03774,1770.0,47188.0,51.9
03777,1313.0,82625.0,48.7
03779,849.0,88438.0,42.6
03780,637.0,,58.3
03781,1840.0,107969.0,45.9
03782,3074.0,116048.0,49.3
03784,4181.0,72114.0,36.4
03785,2154.0,57216.0,42.4
03801,23102.0,100839.0,42.9
03809,3617.0,86116.0,47.0
03810,2286.0,139848.0,54.2
03811,7154.0,137674.0,53.2
03812,979.0,39241.0,57.8
03813,3655.0,57340.0,57.1
03814,2507.0,71318.0,45.5
03816,1469.0,75323.0,47.2
03817,882.0,55904.0,33.6
03818,3751.0,69071.0,41.6
03819,4234.0,117396.0,44.9
03820,32925.0,90868.0,37.2
03823,2213.0,165583.0,37.7
03824,15073.0,98190.0,20.7
03825,9339.0,103258.0,39.0
03826,3022.0,108750.0,39.6
03827,3164.0,124464.0,51.1
03830,1350.0,64375.0,58.5
03832,355.0,67813.0,59.9
03833,22543.0,103734.0,46.2
03835,6777.0,60962.0,42.6
03836,1336.0,74167.0,58.8
03837,1622.0,110562.0,46.9
03838,1097.0,100701.0,57.2
03839,3856.0,81297.0,39.9
03840,4052.0,143625.0,46.9
03841,6227.0,106679.0,51.2
03842,16123.0,92745.0,53.7
03844,2375.0,152045.0,46.2
03845,1078.0,57554.0,61.5
03846,1144.0,93984.0,53.8
03847,192.0,,76.5
03848,6226.0,90074.0,50.6
03849,1360.0,95446.0,43.9
03850,130.0,,60.3
03851,4195.0,86392.0,42.6
03852,314.0,,49.4
03853,824.0,96439.0,66.0
03854,904.0,164167.0,57.4
03855,2711.0,97000.0,43.9
03856,1985.0,184688.0,45.1
03857,9400.0,98002.0,38.5
03858,4808.0,141328.0,47.0
03860,4040.0,67105.0,46.1
03861,4547.0,116350.0,48.1
03862,4552.0,116034.0,51.1
03864,1934.0,66563.0,59.1
03865,7843.0,103788.0,42.3
03867,22349.0,74194.0,44.2
03868,6368.0,70905.0,43.3
03869,2427.0,80921.0,37.8
03870,5170.0,137250.0,55.4
03871,356.0,,63.6
03872,4020.0,99044.0,49.6
03873,6536.0,125888.0,38.8
03874,8614.0,85767.0,50.4
03875,1236.0,94911.0,47.4
03878,12088.0,75833.0,38.2
03882,1760.0,76667.0,39.1
03883,583.0,75893.0,32.6
03884,4261.0,133889.0,51.1
03885,7715.0,126830.0,41.5
03886,1278.0,75978.0,46.0
03887,1954.0,92750.0,38.7
03890,51.0,,35.6
03894,6528.0,75976.0,56.7
03897,5.0,,
03901,7991.0,80147.0,40.9
03902,2607.0,104018.0,43.9
03903,6848.0,92474.0,50.1
03904,8113.0,73407.0,51.5
03905,1990.0,130100.0,48.6
03906,5003.0,90785.0,45.9
03907,1257.0,100455.0,64.9
03908,7521.0,96701.0,40.5
03909,10811.0,106616.0,51.5
03911,315.0,108623.0,60.8
04001,2671.0,68482.0,53.4
04002,7618.0,65993.0,51.5
04003,123.0,,61.8
04005,24590.0,65485.0,37.2
04006,75.0,250001.0,70.6
04008,3083.0,101223.0,46.2
04009,5366.0,78546.0,48.0
04010,1741.0,55532.0,39.8
04011,21691.0,71236.0,41.3
04015,3657.0,60708.0,51.1
04017,597.0,58571.0,55.6
04019,55.0,,67.6
04020,1881.0,66528.0,41.1
04021,6633.0,140887.0,39.4
04022,1131.0,66016.0,51.6
04024,432.0,63700.0,53.5
04027,6499.0,96173.0,38.7
04029,2011.0,69375.0,38.5
04030,2473.0,82917.0,34.6
04032,8700.0,95398.0,47.5
04037,3820.0,50388.0,47.5
04038,17999.0,103152.0,36.5
04039,7893.0,91092.0,41.2
04040,3044.0,55476.0,53.9
04041,1644.0,57778.0,38.9
04042,4766.0,84219.0,46.8
04043,11566.0,96814.0,54.9
04046,7965.0,93810.0,50.2
04047,1720.0,72368.0,44.0
04048,3244.0,84464.0,39.9
04049,3920.0,76991.0,47.8
04050,282.0,101250.0,44.1
04051,1436.0,72361.0,52.2
04055,3928.0,66635.0,51.2
04056,106.0,49000.0,61.2
04057,105.0,,20.1
04061,2909.0,81487.0,34.5
04062,18648.0,92813.0,41.8
04063,617.0,42708.0,69.3
04064,8423.0,63160.0,55.8
04066,644.0,,62.5
04068,1497.0,53578.0,47.2
04069,1600.0,100750.0,43.5
04071,4958.0,83237.0,47.5
04072,20446.0,81326.0,43.2
04073,17389.0,70605.0,39.0
04074,22098.0,114395.0,47.3
04076,2926.0,81969.0,42.9
04079,4250.0,83077.0,60.7
04083,4597.0,80962.0,41.6
04084,7345.0,89375.0,41.2
04085,3107.0,94318.0,41.5
04086,9566.0,75978.0,47.4
04087,2597.0,90922.0,46.1
04088,1127.0,57813.0,53.5
04090,11365.0,75705.0,50.9
04091,740.0,78750.0,48.4
04092,20339.0,81198.0,37.7
04093,8408.0,76364.0,44.7
04095,1464.0,56136.0,49.1
04096,8984.0,108063.0,41.3
04097,4106.0,118304.0,47.8
04101,17832.0,54513.0,36.7
04102,17501.0,77350.0,36.7
04103,31892.0,81523.0,37.9
04105,12436.0,143235.0,47.5
04106,26873.0,81551.0,41.3
04107,9519.0,144250.0,48.6
04108,859.0,90893.0,59.3
04109,141.0,,71.5
04110,1810.0,152179.0,47.5
04210,24038.0,59659.0,39.4
04216,622.0,41750.0,54.9
04217,3364.0,42930.0,47.7
04219,1269.0,54671.0,49.4
04220,3445.0,85819.0,39.6
04221,1075.0,50417.0,39.9
04222,4176.0,89273.0,38.4
04224,2872.0,58954.0,45.8
04226,81.0,43000.0,58.4
04227,45.0,21161.0,58.0
04231,282.0,41875.0,57.9
04236,4377.0,92337.0,43.2
04237,234.0,32222.0,52.7
04238,1260.0,79861.0,42.2
04239,4637.0,76587.0,40.5
04240,37577.0,54317.0,39.5
04250,4698.0,70096.0,36.9
04252,4971.0,69989.0,40.8
04253,1873.0,72935.0,47.2
04254,3061.0,45724.0,38.4
04255,687.0,54167.0,51.2
04256,3094.0,67426.0,35.8
04257,2758.0,44943.0,48.0
04258,2760.0,90792.0,49.7
04259,3410.0,78864.0,46.3
04260,5705.0,97939.0,43.7
04261,311.0,36250.0,60.6
04263,2267.0,76799.0,37.7
04265,697.0,41619.0,44.6
04267,36.0,66500.0,60.4
04268,5113.0,54135.0,49.5
04270,6127.0,72284.0,46.7
04274,5883.0,100344.0,46.0
04275,746.0,52396.0,56.6
04276,5871.0,42845.0,51.6
04280,6935.0,70536.0,43.1
04281,5226.0,53801.0,45.5
04282,5822.0,83305.0,48.3
04284,1069.0,70806.0,48.1
04285,398.0,61797.0,64.2
04287,3158.0,85353.0,44.9
04289,1980.0,54338.0,47.9
04290,1620.0,71058.0,49.4
04292,1000.0,48750.0,47.7
04294,3949.0,53493.0,41.4
04330,26394.0,52500.0,44.3
04341,38.0,,85.9
04342,1814.0,72596.0,47.3
04344,2988.0,62734.0,40.9
04345,12282.0,70194.0,43.9
04346,1522.0,48654.0,50.2
04347,2558.0,62990.0,49.5
04348,3508.0,71211.0,37.1
04349,1302.0,55000.0,60.4
04350,3605.0,72596.0,48.3
04351,2387.0,83681.0,47.4
04352,1618.0,67656.0,48.7
04353,2269.0,76411.0,45.0
04354,1447.0,95125.0,44.7
04355,2616.0,96563.0,45.0
04357,3536.0,61357.0,36.4
04358,4434.0,94645.0,40.4
04359,326.0,,56.3
04360,642.0,71103.0,38.5
04363,2643.0,64118.0,44.0
04364,6138.0,79273.0,41.8
04401,44285.0,62287.0,40.4
04406,671.0,54063.0,52.6
04408,196.0,61667.0,51.9
04410,1090.0,69917.0,50.2
04411,1693.0,85469.0,41.0
04412,9633.0,55870.0,39.0
04413,170.0,60278.0,62.5
04414,1759.0,56875.0,56.5
04415,271.0,38281.0,49.6
04416,5586.0,56598.0,40.9
04417,407.0,34201.0,61.9
04418,1785.0,56406.0,38.8
04419,2902.0,94042.0,43.4
04421,1289.0,78088.0,20.8
04422,1094.0,72708.0,45.4
04424,953.0,42167.0,51.9
04426,4903.0,49918.0,44.8
04427,2916.0,55250.0,41.8
04428,3500.0,67354.0,48.5
04429,4924.0,86685.0,47.7
04430,1541.0,44531.0,45.9
04431,61.0,,42.0
04434,1200.0,71250.0,41.7
04435,1170.0,66357.0,52.8
04438,1323.0,70909.0,43.0
04441,1761.0,59332.0,60.1
04442,135.0,37039.0,59.1
04443,2162.0,46417.0,52.0
04444,9303.0,94018.0,42.2
04448,1397.0,48750.0,44.6
04449,1127.0,52143.0,47.3
04450,1370.0,72614.0,50.2
04451,265.0,29946.0,61.4
04453,870.0,36250.0,43.4
04454,5.0,,
04455,814.0,46250.0,48.0
04456,2965.0,67983.0,39.7
04457,5794.0,45019.0,52.3
04459,688.0,46875.0,53.1
04460,1200.0,37200.0,53.9
04461,3073.0,59091.0,41.4
04462,4506.0,46060.0,58.5
04463,2678.0,55444.0,45.6
04464,493.0,49861.0,57.9
04468,9234.0,47164.0,40.0
04469,2958.0,,19.5
04471,585.0,35682.0,56.1
04472,1891.0,64797.0,51.8
04473,8171.0,56682.0,29.0
04474,3820.0,82656.0,49.4
04475,505.0,48125.0,43.3
04476,1091.0,53224.0,52.9
04478,507.0,58304.0,65.2
04479,1141.0,34464.0,52.0
04481,548.0,68452.0,47.9
04485,183.0,71250.0,41.6
04487,812.0,39417.0,54.1
04488,1293.0,60568.0,42.3
04489,327.0,,24.1
04490,238.0,47031.0,60.3
04491,154.0,47292.0,58.3
04492,97.0,30000.0,53.4
04493,1823.0,56389.0,51.1
04495,349.0,40114.0,52.4
04496,3837.0,85809.0,45.3
04497,345.0,46528.0,58.1
04530,11584.0,69587.0,45.1
04535,747.0,85096.0,37.9
04537,1438.0,66719.0,57.0
04538,1737.0,63375.0,62.8
04539,1424.0,75188.0,58.8
04541,55.0,54464.0,68.1
04543,2257.0,54677.0,41.7
04544,1057.0,59417.0,61.0
04547,1145.0,70625.0,56.9
04548,868.0,78261.0,58.8
04551,815.0,91842.0,51.1
04553,1766.0,81979.0,50.1
04554,676.0,85000.0,66.3
04555,1554.0,93274.0,49.9
04556,1314.0,82237.0,47.2
04558,276.0,78409.0,64.4
04562,1961.0,96715.0,54.0
04563,1464.0,71875.0,56.0
04564,436.0,112250.0,58.2
04568,516.0,54375.0,50.5
04571,552.0,53996.0,68.2
04572,5178.0,58278.0,53.7
04573,460.0,90446.0,42.4
04574,1711.0,57692.0,43.8
04575,336.0,,40.3
04576,467.0,68542.0,68.5
04578,4657.0,86300.0,48.2
04579,3112.0,92596.0,52.7
04605,14686.0,65131.0,44.2
04606,1192.0,48696.0,54.7
04607,1308.0,68102.0,50.1
04609,5161.0,67045.0,49.0
04611,513.0,58438.0,41.6
04612,490.0,81875.0,54.4
04613,93.0,77734.0,65.1
04614,2797.0,55841.0,48.9
04616,745.0,60250.0,56.2
04617,725.0,49897.0,54.9
04619,3078.0,45250.0,49.9
04622,868.0,35938.0,53.6
04623,1124.0,58438.0,41.6
04624,136.0,51705.0,71.6
04625,52.0,66250.0,49.5
04626,517.0,53929.0,39.2
04627,2044.0,58750.0,56.2
04628,501.0,42500.0,51.7
04630,1377.0,55179.0,43.3
04631,1211.0,44919.0,63.9
04634,1964.0,58952.0,53.0
04635,10.0,,68.5
04640,2432.0,67298.0,50.2
04642,159.0,55000.0,65.6
04643,845.0,67361.0,47.4
04645,43.0,,71.3
04646,100.0,69375.0,47.5
04648,593.0,56094.0,40.9
04649,1206.0,47875.0,45.8
04650,280.0,108661.0,65.3
04652,1461.0,57798.0,62.1
04653,700.0,62500.0,38.6
04654,3385.0,46215.0,42.2
04655,924.0,58500.0,47.9
04657,322.0,52500.0,53.1
04658,1369.0,58594.0,49.1
04660,1102.0,70069.0,56.7
04662,487.0,144875.0,56.4
04664,1515.0,64375.0,38.5
04666,1324.0,55347.0,44.8
04667,1324.0,64293.0,40.8
04668,1741.0,44792.0,43.4
04669,144.0,89318.0,69.2
04671,626.0,56250.0,49.8
04673,186.0,,56.5
04674,313.0,76250.0,36.8
04675,83.0,,57.7
04676,1169.0,72955.0,48.6
04677,286.0,77969.0,37.8
04679,1496.0,58603.0,57.3
04680,1248.0,67717.0,45.9
04681,826.0,65417.0,56.0
04684,1756.0,67578.0,54.4
04685,417.0,78000.0,58.3
04686,191.0,54375.0,57.3
04691,515.0,50700.0,49.9
04693,434.0,60547.0,66.0
04694,2352.0,58221.0,42.5
04730,10092.0,51017.0,43.3
04732,1584.0,47292.0,48.2
04733,483.0,53438.0,18.5
04734,832.0,66250.0,47.4
04735,483.0,51250.0,49.1
04736,9022.0,50286.0,51.1
04739,791.0,39792.0,62.2
04740,1341.0,45179.0,57.3
04742,3323.0,63221.0,49.8
04743,4701.0,59635.0,43.5
04745,872.0,52841.0,54.4
04746,392.0,32583.0,57.8
04747,1295.0,55104.0,49.6
04750,1926.0,43042.0,41.4
04756,3190.0,36932.0,54.7
04757,2635.0,78482.0,45.0
04758,1438.0,57083.0,44.1
04760,713.0,56667.0,54.0
04761,465.0,49559.0,49.3
04762,505.0,55625.0,49.3
04763,656.0,43900.0,57.1
04764,14.0,29000.0,60.8
04765,1030.0,42542.0,56.4
04766,327.0,53375.0,58.7
04768,397.0,53393.0,63.8
04769,8772.0,52109.0,44.5
04772,885.0,68083.0,59.4
04773,691.0,58229.0,52.9
04774,609.0,35625.0,56.0
04776,955.0,47292.0,37.6
04777,427.0,39583.0,45.2
04779,333.0,69485.0,68.5
04780,899.0,49063.0,33.8
04781,513.0,56458.0,53.4
04783,458.0,47500.0,57.6
04785,2169.0,39732.0,55.6
04786,1623.0,46300.0,51.3
04787,484.0,45357.0,45.8
04841,6986.0,52212.0,45.3
04843,5221.0,90739.0,51.3
04847,1795.0,81343.0,44.6
04848,617.0,73611.0,62.6
04849,3808.0,76633.0,52.1
04851,95.0,48125.0,66.1
04852,119.0,,42.6
04853,448.0,89688.0,44.5
04854,1440.0,80244.0,51.8
04855,266.0,250001.0,69.3
04856,3636.0,86188.0,45.5
04858,1371.0,80658.0,48.8
04859,781.0,87500.0,64.5
04860,1590.0,65104.0,61.0
04861,2753.0,58426.0,53.6
04862,4130.0,62500.0,42.5
04863,981.0,73269.0,64.3
04864,4873.0,79540.0,46.2
04901,26463.0,50835.0,38.5
04910,2311.0,54375.0,48.8
04911,1849.0,50662.0,44.5
04912,783.0,45625.0,45.7
04915,9078.0,54164.0,54.8
04917,3258.0,81691.0,53.0
04920,1688.0,40250.0,55.2
04921,1586.0,58313.0,46.5
04922,829.0,40893.0,53.9
04923,522.0,56667.0,39.0
04924,2191.0,54406.0,44.2
04925,16.0,,52.0
04927,3381.0,69861.0,51.3
04928,1925.0,54238.0,45.6
04929,788.0,41964.0,47.5
04930,4226.0,50354.0,51.7
04932,1186.0,64286.0,51.3
04936,179.0,33393.0,42.1
04937,6397.0,55293.0,43.7
04938,10261.0,52471.0,43.5
04939,817.0,41563.0,57.0
04941,1736.0,61583.0,42.9
04942,1101.0,40625.0,53.7
04943,1656.0,41500.0,50.4
04944,78.0,,61.8
04945,1242.0,55203.0,53.6
04947,1588.0,69167.0,56.5
04949,884.0,56406.0,44.9
04950,4738.0,55839.0,52.4
04951,1079.0,73333.0,46.5
04952,1730.0,64750.0,43.7
04953,3143.0,61711.0,50.2
04955,1449.0,61146.0,46.2
04956,691.0,56786.0,39.1
04957,4025.0,58806.0,41.7
04958,2198.0,55652.0,49.0
04961,732.0,41099.0,55.7
04963,7376.0,70346.0,46.0
04964,114.0,72596.0,71.4
04965,2147.0,59643.0,36.4
04966,1651.0,44342.0,47.3
04967,3924.0,52026.0,36.8
04969,1319.0,55875.0,39.8
04970,1507.0,57379.0,57.3
04971,1822.0,59479.0,44.0
04973,1415.0,81536.0,48.0
04974,2649.0,58112.0,43.1
04975,36.0,,68.7
04976,10036.0,53453.0,45.8
04978,943.0,101932.0,55.1
04979,830.0,48281.0,54.1
04981,2479.0,72500.0,50.2
04982,328.0,35388.0,48.1
04983,1594.0,41648.0,47.6
04984,735.0,50776.0,39.8
04985,153.0,,37.9
04986,2382.0,57463.0,30.8
04987,962.0,45800.0,47.8
04988,1988.0,51944.0,31.5
04989,4526.0,70958.0,49.8
05001,9644.0,70462.0,41.2
05030,101.0,,64.5
05031,42.0,,70.6
05032,2894.0,72417.0,39.5
05033,3021.0,72256.0,44.4
05034,133.0,38750.0,62.0
05035,757.0,61806.0,52.6
05036,1164.0,89500.0,53.4
05037,853.0,95625.0,56.5
05038,1435.0,61875.0,42.1
05039,1053.0,71912.0,48.6
05040,652.0,92386.0,47.0
05041,224.0,68750.0,26.4
05042,669.0,60000.0,56.9
05043,1131.0,79779.0,43.2
05045,1768.0,68611.0,53.8
05046,1323.0,73162.0,42.8
05048,2649.0,87005.0,49.7
05050,118.0,,33.5
05051,1232.0,67083.0,42.5
05052,358.0,79375.0,57.2
05053,294.0,139886.0,43.2
05055,3404.0,132153.0,41.6
05056,454.0,57250.0,42.8
05058,138.0,67262.0,59.3
05059,419.0,,70.3
05060,4201.0,69311.0,50.5
05061,1821.0,77542.0,30.6
05062,498.0,70500.0,47.5
05065,1116.0,69688.0,45.1
05067,142.0,110833.0,63.2
05068,2910.0,74135.0,49.7
05069,606.0,93750.0,54.5
05070,457.0,119427.0,51.7
05071,139.0,107708.0,65.8
05072,622.0,105333.0,51.4
05073,22.0,,
05075,1200.0,104464.0,46.6
05076,516.0,67083.0,46.4
05077,1112.0,83750.0,42.9
05079,863.0,66759.0,46.8
05081,553.0,40750.0,46.7
05083,259.0,52813.0,54.8
05084,176.0,,55.8
05086,563.0,76000.0,37.3
05088,827.0,70598.0,46.0
05089,4403.0,49287.0,47.2
05091,3426.0,97396.0,56.2
05101,4095.0,66219.0,46.0
05141,121.0,,73.2
05142,746.0,73125.0,41.1
05143,4967.0,70911.0,48.1
05146,652.0,83611.0,55.8
05148,1458.0,78990.0,51.8
05149,2241.0,56607.0,46.6
05150,424.0,63500.0,63.5
05151,1491.0,83077.0,50.6
05152,444.0,111591.0,46.4
05153,801.0,75500.0,50.9
05154,585.0,140833.0,46.0
05155,709.0,74306.0,55.2
05156,9307.0,62828.0,45.9
05158,1148.0,89063.0,45.1
05161,800.0,113375.0,56.4
05201,14901.0,58257.0,46.3
05250,3865.0,79044.0,46.6
05251,1330.0,98750.0,50.1
05252,627.0,72885.0,37.2
05253,588.0,38333.0,50.5
05254,439.0,89018.0,62.1
05255,4100.0,87091.0,50.8
05257,3022.0,89083.0,37.3
05260,263.0,58640.0,72.5
05261,2354.0,71711.0,41.0
05262,1949.0,101741.0,49.6
05301,16673.0,52616.0,46.8
05340,748.0,66691.0,47.7
05341,593.0,,45.3
05342,612.0,53646.0,52.8
05343,1056.0,66932.0,47.6
05344,511.0,,20.1
05345,1757.0,66875.0,51.1
05346,5262.0,76445.0,46.5
05350,765.0,56250.0,50.1
05351,184.0,,53.8
05352,987.0,75833.0,50.9
05353,1434.0,86250.0,58.1
05354,2548.0,77254.0,40.7
05355,717.0,82778.0,54.9
05356,634.0,49622.0,56.8
05358,425.0,59044.0,34.8
05359,669.0,75357.0,41.4
05360,428.0,75000.0,32.1
05361,978.0,67153.0,37.9
05362,186.0,57875.0,57.3
05363,1919.0,78529.0,54.7
05401,32019.0,59052.0,25.9
05403,20177.0,90383.0,38.7
05404,8082.0,69583.0,32.3
05405,2575.0,,19.2
05408,10067.0,90522.0,46.0
05439,1340.0,,19.6
05440,1857.0,71116.0,50.0
05441,611.0,78958.0,50.4
05442,402.0,85917.0,44.1
05443,6360.0,85134.0,47.3
05444,1646.0,83500.0,41.6
05445,3910.0,124611.0,50.1
05446,16292.0,90550.0,38.9
05447,106.0,46458.0,27.4
05448,845.0,69609.0,45.2
05450,5306.0,68443.0,41.4
05452,22338.0,97383.0,42.2
05454,5255.0,103269.0,39.0
05455,1312.0,108068.0,41.1
05456,949.0,132250.0,44.8
05457,1622.0,99063.0,39.8
05458,2254.0,94398.0,42.6
05459,1835.0,76364.0,36.3
05461,4866.0,115808.0,47.8
05462,1782.0,89848.0,47.8
05463,551.0,73750.0,48.9
05464,3014.0,89392.0,36.5
05465,5589.0,111831.0,45.3
05468,13254.0,107744.0,40.1
05471,693.0,40104.0,43.9
05472,1937.0,99276.0,49.1
05473,1516.0,89211.0,46.1
05474,1157.0,80893.0,59.6
05476,3254.0,60426.0,38.6
05477,4389.0,118185.0,43.5
05478,16034.0,67705.0,40.5
05482,7800.0,106863.0,48.1
05483,1746.0,67052.0,41.8
05486,1516.0,130313.0,51.0
05487,1736.0,71359.0,37.1
05488,7984.0,70472.0,43.4
05489,3652.0,87941.0,39.8
05491,5880.0,87216.0,46.1
05492,774.0,84375.0,48.0
05494,1614.0,104313.0,45.4
05495,10888.0,99560.0,43.7
05602,12572.0,78376.0,45.7
05640,251.0,125149.0,16.9
05641,16860.0,68592.0,45.5
05647,1214.0,68832.0,43.1
05648,569.0,99250.0,42.0
05649,377.0,95313.0,44.8
05650,902.0,90139.0,45.4
05651,1546.0,87417.0,37.7
05652,727.0,62167.0,41.6
05653,608.0,63333.0,42.0
05654,1229.0,56289.0,32.7
05655,3022.0,73333.0,41.9
05656,3491.0,59286.0,30.0
05658,1521.0,63859.0,41.2
05660,1909.0,94952.0,49.5
05661,6081.0,62799.0,43.0
05663,6727.0,80402.0,34.9
05666,36.0,41250.0,75.1
05667,2257.0,55268.0,45.2
05669,918.0,69844.0,38.4
05670,31.0,,
05672,5214.0,83167.0,49.8
05673,2284.0,91014.0,48.6
05674,1736.0,82750.0,52.2
05675,928.0,67143.0,52.0
05676,4776.0,84641.0,40.5
05677,2357.0,131855.0,46.8
05678,84.0,73977.0,39.7
05679,3072.0,88450.0,43.5
05680,2016.0,67898.0,40.1
05681,150.0,80833.0,58.5
05682,1238.0,74464.0,44.6
05701,20469.0,56667.0,49.6
05730,412.0,86944.0,63.7
05732,1267.0,43750.0,49.5
05733,6038.0,67780.0,49.3
05734,1289.0,72583.0,49.1
05735,3646.0,49643.0,35.4
05736,512.0,56250.0,47.2
05737,566.0,87039.0,44.5
05738,1331.0,93214.0,42.2
05739,1299.0,57750.0,49.2
05742,699.0,61833.0,41.8
05743,4129.0,67083.0,41.8
05744,436.0,70815.0,47.9
05747,313.0,56250.0,42.3
05748,480.0,69623.0,31.4
05751,766.0,74000.0,46.3
05753,10927.0,88041.0,35.4
05757,748.0,68889.0,56.6
05758,661.0,58884.0,48.7
05759,2038.0,61360.0,44.9
05760,829.0,61103.0,56.8
05761,1056.0,66538.0,50.3
05762,436.0,64688.0,51.8
05763,3009.0,63738.0,50.7
05764,3079.0,65234.0,42.5
05765,1852.0,65938.0,43.7
05766,494.0,113889.0,50.6
05767,1301.0,68134.0,55.6
05768,41.0,38636.0,70.1
05769,1186.0,90761.0,51.1
05770,1170.0,85625.0,52.0
05772,760.0,67917.0,47.8
05773,2531.0,76635.0,35.8
05774,921.0,70658.0,52.0
05775,620.0,55000.0,51.2
05776,346.0,50603.0,51.0
05777,3372.0,54470.0,47.5
05778,1027.0,72917.0,38.9
05819,9383.0,57747.0,46.0
05820,395.0,65000.0,42.0
05821,949.0,67386.0,47.5
05822,1924.0,61111.0,52.4
05824,1202.0,57083.0,49.0
05825,49.0,,26.9
05826,770.0,60938.0,43.9
05827,546.0,85263.0,41.8
05828,2102.0,67847.0,51.8
05829,1683.0,65417.0,58.4
05830,1372.0,64375.0,51.2
05832,1157.0,69615.0,38.5
05833,38.0,63542.0,68.0
05836,1371.0,93818.0,39.0
05837,352.0,33611.0,47.0
05839,639.0,68295.0,50.5
05840,53.0,,62.8
05841,343.0,69375.0,62.7
05842,509.0,68438.0,42.5
05843,2414.0,59286.0,48.7
05845,1318.0,75000.0,45.3
05846,1225.0,44375.0,54.2
05847,1003.0,48438.0,35.6
05850,308.0,,30.3
05851,5933.0,61935.0,42.8
05853,803.0,93125.0,45.8
05855,7638.0,57332.0,44.5
05857,1490.0,72865.0,40.0
05858,290.0,46250.0,40.6
05859,2164.0,74219.0,43.2
05860,2848.0,59851.0,40.9
05862,349.0,75938.0,57.0
05866,780.0,75000.0,45.0
05867,598.0,52396.0,42.8
05868,72.0,132813.0,61.3
05871,1306.0,62500.0,47.9
05872,893.0,45134.0,46.5
05873,672.0,84479.0,50.0
05874,656.0,86979.0,44.1
05875,440.0,61250.0,50.3
05902,131.0,31250.0,56.4
05903,596.0,57125.0,54.9
05904,239.0,36806.0,47.6
05905,943.0,73654.0,53.8
05906,1328.0,56875.0,48.2
05907,122.0,49643.0,54.3
06001,19119.0,145537.0,45.9
06002,21460.0,90061.0,46.8
06010,61077.0,82159.0,37.5
06013,9557.0,148696.0,39.0
06016,6677.0,109954.0,41.1
06018,2678.0,49794.0,38.5
06019,9782.0,109176.0,47.0
06020,38.0,,
06021,1594.0,120625.0,53.5
06022,76.0,,40.5
06023,1576.0,91667.0,50.0
